id,state_1,state_2
2584,2016-04-22 15:11:12,2016-04-23 02:19:22
2585,2016-04-22 15:24:15,2016-04-28 11:10:46
2586,2016-04-22 15:35:13,2016-04-24 13:23:01
2587,2016-04-22 15:38:13,2016-04-23 02:17:29
2588,2016-04-22 15:39:12,2016-04-23 10:32:21
2589,2016-04-22 15:40:17,2016-04-23 10:32:11
2590,2016-04-22 17:05:13,2016-04-23 10:33:03
2591,2016-04-22 17:42:15,2016-04-24 14:10:48
2592,2016-04-22 17:43:10,
2593,2016-04-22 18:10:17,2016-04-24 18:48:05
2594,2016-04-22 18:36:17,2016-04-23 02:17:48
2595,2016-04-22 18:53:12,2016-04-24 12:58:48
2596,2016-04-22 20:47:12,2016-04-23 10:46:57
2597,2016-04-22 20:50:18,2016-04-23 10:47:05
2598,2016-04-22 22:22:13,2016-04-23 10:46:57
2599,2016-04-22 23:05:11,2016-04-26 13:59:43
2600,2016-04-23 05:19:10,2016-04-24 13:46:51
2601,2016-04-23 06:16:13,2016-04-24 11:12:39
2602,2016-04-23 07:10:16,2016-04-24 11:12:32
2603,2016-04-23 09:52:13,2016-04-23 11:41:14
2604,2016-04-23 09:57:11,2016-04-24 11:21:02
2605,2016-04-23 11:13:10,
2606,2016-04-23 11:55:13,2016-04-24 11:23:17
2607,2016-04-23 12:08:14,2016-04-24 11:22:54
2608,2016-04-23 12:16:14,2016-04-24 11:31:08
2609,2016-04-23 12:41:12,2016-04-24 11:41:44
2610,2016-04-23 12:48:16,
2611,2016-04-23 14:14:13,2016-04-24 12:16:47
2612,2016-04-23 14:21:12,2016-04-24 12:17:58
2613,2016-04-23 14:26:14,2016-04-24 12:16:26
2614,2016-04-23 14:21:12,2016-04-24 12:17:58
2615,2016-04-23 17:02:13,2016-04-24 13:04:12
2616,2016-04-23 18:14:13,2016-04-24 13:50:44
2617,2016-04-23 18:22:13,2016-04-24 12:16:36
2618,2016-04-23 20:45:15,2016-04-24 12:39:57
2619,2016-04-23 21:27:13,
2620,2016-04-23 22:03:12,2016-04-24 12:39:53
2621,2016-04-23 22:03:12,2016-04-24 12:39:53
2622,2016-04-23 22:35:12,2016-04-24 12:40:11
2623,2016-04-24 07:45:14,2016-04-24 14:31:28
2624,2016-04-24 08:23:11,2016-04-24 12:39:58
2625,2016-04-24 09:46:14,2016-04-24 13:04:12
2626,2016-04-24 10:26:13,2016-04-26 19:50:35
2627,2016-04-24 10:49:10,2016-04-26 19:55:28
2628,2016-04-24 11:06:13,2016-04-24 14:50:59
2629,2016-04-24 11:59:11,2016-04-24 14:07:57
2630,2016-04-24 12:08:15,2016-04-24 14:08:13
2631,2016-04-24 12:18:17,2016-04-24 14:31:32
2632,2016-04-24 12:28:14,2016-04-24 14:51:24
2633,2016-04-24 12:50:19,2016-04-24 16:38:34
2634,2016-04-24 13:03:12,2016-04-24 16:06:31
2635,2016-04-24 15:45:14,2016-04-24 17:36:21
2636,2016-04-24 16:19:12,2016-04-25 13:37:56
2637,2016-04-24 16:25:14,2016-04-25 16:12:52
2638,2016-04-24 16:51:14,
2639,2016-04-24 16:53:12,2016-04-26 08:05:40
2640,2016-04-24 17:56:13,
2641,2016-04-24 19:19:10,2016-04-25 09:46:16
2642,2016-04-24 21:49:10,2016-04-25 09:59:53
2643,2016-04-24 22:48:14,2016-04-25 09:59:53
2644,2016-04-24 23:23:13,2016-04-25 09:39:31
2645,2016-04-25 01:02:13,2016-04-25 09:45:47
2646,2016-04-25 08:58:15,2016-04-25 09:59:51
2647,2016-04-25 09:30:22,2016-04-25 13:29:38
2648,2016-04-25 09:42:16,2016-04-26 16:31:18
2649,2016-04-25 09:47:12,2016-04-25 13:38:45
2650,2016-04-25 10:06:16,2016-04-26 07:51:00
2651,2016-04-25 10:54:24,2016-04-25 13:33:40
2652,2016-04-25 10:57:13,
2653,2016-04-25 11:34:14,2016-04-25 13:37:58
2654,2016-04-25 12:23:13,2016-04-25 16:00:26
2655,2016-04-25 12:26:15,2016-04-25 13:39:05
2656,2016-04-25 12:29:14,2016-04-26 07:51:40
2657,2016-04-25 12:48:16,2016-05-05 17:38:00
2658,2016-04-25 13:25:13,2016-04-25 15:59:59
2659,2016-04-25 14:18:15,2016-04-25 16:14:21
2660,2016-04-25 14:19:11,2016-04-25 16:12:38
2661,2016-04-25 14:44:14,2016-04-25 16:14:20
2662,2016-04-25 16:08:15,2016-04-25 17:30:40
2663,2016-04-25 16:38:15,2016-04-25 18:58:12
2664,2016-04-25 17:16:13,
2665,2016-04-25 18:21:14,2016-04-26 19:57:37
2666,2016-04-25 18:30:21,2016-04-26 19:55:39
2667,2016-04-25 19:37:10,2016-04-26 19:57:40
2668,2016-04-25 20:27:14,2016-04-26 08:05:24
2669,2016-04-25 21:09:12,2016-04-26 08:05:46
2670,2016-04-25 22:08:13,2016-04-26 08:06:07
2671,2016-04-25 22:39:12,2016-04-26 08:06:14
2672,2016-04-25 23:40:19,2016-04-26 08:06:18
2673,2016-04-26 05:56:15,2016-04-26 08:05:40
2674,2016-04-26 06:06:15,2016-04-26 19:37:35
2675,2016-04-26 07:20:18,2016-04-26 19:55:54
2676,2016-04-26 07:46:13,2016-04-26 19:58:54
2677,2016-04-26 08:19:12,2016-04-26 19:37:46
2678,2016-04-26 10:27:12,2016-04-26 19:38:13
2679,2016-04-26 10:57:13,2016-04-26 19:38:23
2680,2016-03-22 12:57:10,2016-04-26 19:44:38
2681,2016-04-26 12:14:15,2016-04-26 19:54:07
2682,2016-04-26 12:46:17,2016-04-26 19:44:46
2683,2016-04-26 14:25:37,2016-04-26 19:44:52
2684,2016-04-26 15:22:12,2016-04-26 19:44:48
2685,2016-04-26 16:13:12,2016-04-26 19:44:55
2686,2016-04-26 17:01:15,2016-05-02 14:27:22
2687,2016-04-26 19:25:12,2016-04-27 10:51:49
2688,2016-04-26 20:31:14,2016-04-27 11:16:36
2689,2016-04-26 22:43:11,2016-04-27 13:22:29
2690,2016-04-26 23:30:23,2016-06-02 16:14:58
2691,2016-04-27 07:46:14,2016-04-27 13:22:19
2692,2016-04-27 09:39:12,2016-04-27 13:22:23
2693,2016-04-27 09:49:11,2016-04-27 18:01:24
2694,2016-04-27 11:58:14,2016-04-27 13:25:23
2695,2016-03-26 20:13:09,2016-03-28 16:13:50
2696,2016-03-26 20:13:09,2016-03-28 16:13:50
2697,2016-04-27 13:04:14,2016-04-27 15:44:11
2698,2016-04-27 13:12:16,2016-04-28 17:16:43
2699,2016-04-27 13:29:34,2016-04-28 17:30:24
2700,2016-04-27 14:42:15,2016-04-27 15:44:10
2701,2016-03-12 23:34:10,2016-03-13 13:39:27
2702,2016-04-27 19:52:14,2016-04-28 11:10:48
2703,2016-04-27 21:35:12,2016-04-28 11:11:24
2704,2016-04-27 22:49:11,2016-04-28 11:11:24
2705,2016-04-27 23:10:19,2016-04-28 11:11:06
2706,2016-04-28 07:42:14,2016-04-28 11:10:37
2707,2016-04-28 09:18:16,2016-04-28 11:11:00
2708,2016-04-28 09:38:14,2016-05-02 14:14:40
2709,2016-04-28 09:40:19,2016-04-28 16:01:05
2710,2016-04-28 09:52:14,2016-04-28 17:57:22
2711,2016-04-28 12:01:15,2016-04-28 17:42:12
2712,2016-04-28 12:55:14,2016-04-28 17:48:54
2713,2016-04-28 14:22:14,
2714,2016-04-28 15:36:15,2016-04-28 17:42:54
2715,2016-04-28 19:07:11,2016-04-29 10:33:05
2716,2016-04-28 19:12:15,2016-04-29 10:32:49
2717,2016-04-29 06:48:15,
2718,2016-04-29 07:05:13,2016-05-02 08:04:08
2719,2016-04-29 08:15:20,2016-05-02 15:16:13
2720,2016-04-29 09:35:13,2016-04-29 14:05:47
2721,2016-04-29 09:50:19,2016-04-29 14:06:00
2722,2016-04-29 11:25:15,2016-04-29 14:05:54
2723,2016-04-29 13:06:16,2016-04-29 16:02:45
2724,2016-04-29 13:36:59,2016-04-29 15:25:34
2725,2016-04-29 13:43:11,2016-04-29 15:23:10
2726,2016-04-29 15:22:15,2016-04-29 16:03:49
2727,2016-04-29 15:25:13,2016-04-29 17:33:40
2728,2016-04-29 16:11:16,2016-04-29 21:13:51
2729,2016-04-29 16:31:16,2016-04-29 21:13:20
2730,2016-04-29 19:50:20,2016-04-30 12:27:40
2731,2016-04-29 20:19:14,2016-04-30 12:29:30
2732,2016-04-29 23:46:13,2016-04-30 12:29:26
2733,2016-04-29 23:46:13,2016-04-30 12:29:26
2734,2016-04-30 06:02:13,2016-04-30 12:29:45
2735,2016-04-30 07:59:10,2016-04-30 12:29:23
2736,2016-04-30 08:54:17,2016-04-30 12:30:44
2737,2016-04-30 11:14:14,2016-05-02 15:25:01
2738,2016-04-30 11:35:12,2016-05-02 14:15:46
2739,2016-04-30 11:35:12,2016-05-02 14:15:46
2740,2016-04-30 11:42:15,2016-04-30 14:13:43
2741,2016-04-30 12:02:15,2016-04-30 13:59:37
2742,2016-04-30 15:52:13,2016-05-01 11:12:36
2743,2016-04-30 15:59:10,2016-05-01 11:34:48
2744,2016-04-30 17:04:14,2016-05-01 12:19:56
2745,2016-04-30 18:28:13,2016-05-01 12:21:33
2746,2016-04-30 20:44:16,2016-05-01 12:36:39
2747,2016-04-30 21:11:12,2016-05-02 14:21:12
2748,2016-04-30 23:24:14,2016-05-01 12:37:32
2749,2016-02-18 09:02:13,2016-02-19 11:29:14
2750,2016-04-01 16:31:35,2016-04-01 17:51:54
2751,2016-04-04 00:08:58,2016-04-06 14:07:34
2752,2016-04-27 07:46:14,2016-04-27 13:22:19
2753,2016-03-12 12:16:09,2016-03-13 10:43:33
2754,2016-02-28 03:01:07,2016-02-28 18:01:40
2755,2016-02-01 19:43:10,2016-02-03 15:09:06
2756,2016-02-20 14:04:15,2016-02-23 13:46:45
2757,2016-02-17 15:53:11,
2758,2016-03-13 15:43:08,2016-03-13 17:24:46
2759,2016-03-10 19:27:09,2016-03-29 14:51:48
2760,2016-03-08 07:45:12,2016-03-09 20:40:53
2761,2016-03-14 13:15:12,2016-03-14 17:31:09
2762,2016-02-02 16:46:12,2016-02-02 21:16:33
2763,2016-03-16 23:54:10,2016-03-17 09:51:09
2764,2016-04-16 13:41:14,2016-04-16 16:26:33
2765,2016-04-20 13:38:14,2016-04-27 12:36:01
2766,2016-03-11 19:54:10,2016-03-12 11:37:21
2767,2016-04-03 17:05:12,2016-04-04 00:18:13
2768,2016-04-21 20:48:19,2016-04-22 10:38:49
2769,2016-02-02 18:02:14,2016-02-02 19:41:33
2770,2016-04-26 16:13:12,2016-04-26 19:44:55
2771,2016-03-10 21:20:14,2016-03-11 00:01:32
2772,2016-03-26 13:59:10,2016-03-26 15:19:03
2773,2016-03-20 12:12:10,2016-03-20 14:45:54
2774,2016-03-04 21:19:08,2016-03-07 11:06:31
2775,2016-04-11 15:55:13,2016-04-11 18:11:49
